654322,0.2631578947368421,0.18796992481203006,0.21804511278195488,0.3308270676691729
692073,0.21641791044776118,0.22388059701492538,0.2537313432835821,0.30597014925373134
677804,0.18796992481203006,0.24812030075187969,0.2781954887218045,0.2857142857142857
677824,0.208955223880597,0.23880597014925373,0.30597014925373134,0.2462686567164179
677808,0.2275132275132275,0.24867724867724866,0.2222222222222222,0.30158730158730157
677809,0.22900763358778625,0.25190839694656486,0.1984732824427481,0.32061068702290074
677814,0.23846153846153847,0.2076923076923077,0.2230769230769231,0.33076923076923076
594839,0.3308270676691729,0.18796992481203006,0.21052631578947367,0.2706766917293233
677817,0.2803030303030303,0.18181818181818182,0.2196969696969697,0.3181818181818182
619562,0.2153846153846154,0.23076923076923078,0.2923076923076923,0.26153846153846155
677827,0.23703703703703705,0.2,0.23703703703703705,0.32592592592592595
677842,0.13533834586466165,0.3383458646616541,0.3308270676691729,0.19548872180451127
677832,0.26,0.188,0.204,0.348
677836,0.3347457627118644,0.17372881355932204,0.2076271186440678,0.2838983050847458
677838,0.25384615384615383,0.18461538461538463,0.2692307692307692,0.2923076923076923
26779,0.30303030303030304,0.15151515151515152,0.21212121212121213,0.3333333333333333
100124538,0.20588235294117646,0.22058823529411764,0.27941176470588236,0.29411764705882354
26775,0.25757575757575757,0.2196969696969697,0.1893939393939394,0.3333333333333333
6080,0.2318840579710145,0.2995169082125604,0.2608695652173913,0.20772946859903382
677823,0.1865671641791045,0.2537313432835821,0.291044776119403,0.26865671641791045
677847,0.29775280898876405,0.1853932584269663,0.20224719101123595,0.3146067415730337
677798,0.22556390977443608,0.24812030075187969,0.24812030075187969,0.2781954887218045
652966,0.1554054054054054,0.28378378378378377,0.30405405405405406,0.25675675675675674
594837,0.3013698630136986,0.1917808219178082,0.1780821917808219,0.3287671232876712
26771,0.2916666666666667,0.16666666666666666,0.19444444444444445,0.3472222222222222
692234,0.2727272727272727,0.2159090909090909,0.22727272727272727,0.2840909090909091
692235,0.2727272727272727,0.2159090909090909,0.22727272727272727,0.2840909090909091
692200,0.26666666666666666,0.24,0.22666666666666666,0.26666666666666666
692227,0.2125,0.2375,0.3125,0.2375
692229,0.25882352941176473,0.23529411764705882,0.23529411764705882,0.27058823529411763
100113382,0.20652173913043478,0.2717391304347826,0.31521739130434784,0.20652173913043478
692058,0.21428571428571427,0.19047619047619047,0.17857142857142858,0.4166666666666667
692213,0.25333333333333335,0.25333333333333335,0.2,0.29333333333333333
692214,0.24468085106382978,0.2127659574468085,0.1595744680851064,0.3829787234042553
692215,0.36363636363636365,0.18181818181818182,0.19480519480519481,0.2597402597402597
767561,0.34285714285714286,0.14285714285714285,0.18571428571428572,0.32857142857142857
767562,0.323943661971831,0.1267605633802817,0.19718309859154928,0.352112676056338
767563,0.28169014084507044,0.16901408450704225,0.22535211267605634,0.323943661971831
767565,0.24675324675324675,0.15584415584415584,0.2597402597402597,0.33766233766233766
767566,0.2972972972972973,0.20270270270270271,0.20270270270270271,0.2972972972972973
767567,0.25,0.18421052631578946,0.23684210526315788,0.32894736842105265
767568,0.3150684931506849,0.1506849315068493,0.2465753424657534,0.2876712328767123
767569,0.2535211267605634,0.18309859154929578,0.23943661971830985,0.323943661971831
767577,0.23943661971830985,0.15492957746478872,0.3380281690140845,0.2676056338028169
767588,0.3380281690140845,0.15492957746478872,0.2112676056338028,0.29577464788732394
767589,0.21621621621621623,0.16216216216216217,0.33783783783783783,0.28378378378378377
767590,0.2972972972972973,0.17567567567567569,0.2702702702702703,0.25675675675675674
767591,0.2876712328767123,0.2328767123287671,0.2328767123287671,0.2465753424657534
767592,0.2702702702702703,0.17567567567567569,0.2972972972972973,0.25675675675675674
767593,0.23943661971830985,0.16901408450704225,0.29577464788732394,0.29577464788732394
