654322,0.12121212121212122,0.03787878787878788,0.06060606060606061,0.045454545454545456,0.045454545454545456,0.06060606060606061,0.015151515151515152,0.06818181818181818,0.030303030303030304,0.06818181818181818,0.03787878787878788,0.08333333333333333,0.06060606060606061,0.022727272727272728,0.10606060606060606,0.13636363636363635
692073,0.07518796992481203,0.03759398496240601,0.06766917293233082,0.03759398496240601,0.06015037593984962,0.05263157894736842,0.03759398496240601,0.07518796992481203,0.05263157894736842,0.08270676691729323,0.045112781954887216,0.07518796992481203,0.03007518796992481,0.05263157894736842,0.10526315789473684,0.11278195488721804
677804,0.015151515151515152,0.045454545454545456,0.08333333333333333,0.045454545454545456,0.06060606060606061,0.05303030303030303,0.045454545454545456,0.08333333333333333,0.06060606060606061,0.08333333333333333,0.03787878787878788,0.09848484848484848,0.045454545454545456,0.06818181818181818,0.11363636363636363,0.06060606060606061
677824,0.045112781954887216,0.06766917293233082,0.06015037593984962,0.03007518796992481,0.07518796992481203,0.05263157894736842,0.022556390977443608,0.09022556390977443,0.06766917293233082,0.07518796992481203,0.09774436090225563,0.06766917293233082,0.022556390977443608,0.045112781954887216,0.12781954887218044,0.05263157894736842
677808,0.0425531914893617,0.06382978723404255,0.05319148936170213,0.06914893617021277,0.11702127659574468,0.0425531914893617,0.005319148936170213,0.0851063829787234,0.02127659574468085,0.05319148936170213,0.047872340425531915,0.09574468085106383,0.047872340425531915,0.0851063829787234,0.11702127659574468,0.05319148936170213
677809,0.046153846153846156,0.038461538461538464,0.06153846153846154,0.08461538461538462,0.09230769230769231,0.06923076923076923,0.007692307692307693,0.07692307692307693,0.038461538461538464,0.05384615384615385,0.046153846153846156,0.06153846153846154,0.05384615384615385,0.08461538461538462,0.08461538461538462,0.1
677814,0.08527131782945736,0.046511627906976744,0.03875968992248062,0.06976744186046512,0.05426356589147287,0.046511627906976744,0.015503875968992248,0.09302325581395349,0.06976744186046512,0.05426356589147287,0.05426356589147287,0.046511627906976744,0.031007751937984496,0.05426356589147287,0.11627906976744186,0.12403100775193798
594839,0.12878787878787878,0.05303030303030303,0.07575757575757576,0.07575757575757576,0.06060606060606061,0.05303030303030303,0.015151515151515152,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.07575757575757576,0.022727272727272728,0.09090909090909091,0.07575757575757576
677817,0.10687022900763359,0.022900763358778626,0.07633587786259542,0.06870229007633588,0.061068702290076333,0.061068702290076333,0.0,0.061068702290076333,0.04580152671755725,0.03816793893129771,0.07633587786259542,0.061068702290076333,0.06870229007633588,0.061068702290076333,0.06870229007633588,0.12213740458015267
619562,0.015503875968992248,0.05426356589147287,0.10077519379844961,0.046511627906976744,0.06201550387596899,0.03875968992248062,0.031007751937984496,0.09302325581395349,0.06976744186046512,0.07751937984496124,0.06976744186046512,0.07751937984496124,0.06201550387596899,0.06201550387596899,0.09302325581395349,0.046511627906976744
677827,0.06716417910447761,0.04477611940298507,0.05223880597014925,0.07462686567164178,0.05223880597014925,0.04477611940298507,0.007462686567164179,0.09701492537313433,0.04477611940298507,0.06716417910447761,0.05223880597014925,0.06716417910447761,0.06716417910447761,0.04477611940298507,0.12686567164179105,0.08955223880597014
677842,0.030303030303030304,0.022727272727272728,0.05303030303030303,0.022727272727272728,0.03787878787878788,0.10606060606060606,0.11363636363636363,0.08333333333333333,0.045454545454545456,0.16666666666666666,0.09090909090909091,0.030303030303030304,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.06060606060606061
677832,0.07228915662650602,0.05622489959839357,0.05622489959839357,0.07630522088353414,0.06827309236947791,0.0321285140562249,0.01606425702811245,0.07228915662650602,0.060240963855421686,0.03614457831325301,0.028112449799196786,0.08032128514056225,0.05622489959839357,0.0642570281124498,0.10441767068273092,0.12048192771084337
677836,0.15319148936170213,0.0425531914893617,0.059574468085106386,0.07659574468085106,0.05531914893617021,0.03829787234042553,0.00425531914893617,0.07659574468085106,0.06382978723404255,0.0425531914893617,0.06382978723404255,0.03829787234042553,0.06382978723404255,0.05106382978723404,0.07659574468085106,0.09361702127659574
677838,0.09302325581395349,0.023255813953488372,0.06201550387596899,0.07751937984496124,0.03875968992248062,0.05426356589147287,0.015503875968992248,0.07751937984496124,0.05426356589147287,0.031007751937984496,0.09302325581395349,0.09302325581395349,0.06201550387596899,0.07751937984496124,0.10077519379844961,0.046511627906976744
26779,0.10687022900763359,0.03816793893129771,0.061068702290076333,0.09923664122137404,0.07633587786259542,0.030534351145038167,0.007633587786259542,0.03816793893129771,0.06870229007633588,0.05343511450381679,0.03816793893129771,0.05343511450381679,0.04580152671755725,0.030534351145038167,0.10687022900763359,0.1450381679389313
100124538,0.06666666666666667,0.02962962962962963,0.05925925925925926,0.05185185185185185,0.08888888888888889,0.05925925925925926,0.0,0.06666666666666667,0.014814814814814815,0.0962962962962963,0.1037037037037037,0.06666666666666667,0.037037037037037035,0.037037037037037035,0.11851851851851852,0.1037037037037037
26775,0.08396946564885496,0.03816793893129771,0.04580152671755725,0.0916030534351145,0.05343511450381679,0.05343511450381679,0.022900763358778626,0.08396946564885496,0.03816793893129771,0.04580152671755725,0.03816793893129771,0.06870229007633588,0.08396946564885496,0.07633587786259542,0.08396946564885496,0.0916030534351145
6080,0.06310679611650485,0.06310679611650485,0.06310679611650485,0.043689320388349516,0.0825242718446602,0.10194174757281553,0.038834951456310676,0.07281553398058252,0.04854368932038835,0.06310679611650485,0.09223300970873786,0.05825242718446602,0.038834951456310676,0.07281553398058252,0.06796116504854369,0.02912621359223301
677823,0.03759398496240601,0.03759398496240601,0.05263157894736842,0.06015037593984962,0.07518796992481203,0.09774436090225563,0.007518796992481203,0.07518796992481203,0.03007518796992481,0.06766917293233082,0.10526315789473684,0.08270676691729323,0.045112781954887216,0.05263157894736842,0.12781954887218044,0.045112781954887216
677847,0.1016949152542373,0.06779661016949153,0.06779661016949153,0.062146892655367235,0.07344632768361582,0.02824858757062147,0.0,0.0847457627118644,0.05084745762711865,0.04519774011299435,0.03954802259887006,0.06779661016949153,0.06779661016949153,0.04519774011299435,0.096045197740113,0.1016949152542373
